epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5426470637321472,0.5559517741203308,0.7420934438705444,0.5409286618232727,0.5622577667236328,0.712117612361908
1,0.6136426329612732,0.6659965515136719,0.6643372178077698,0.6920034289360046,0.7849953770637512,0.5980565547943115
2,0.8226677179336548,0.901017963886261,0.43031761050224304,0.6816852688789368,0.8871580362319946,0.7993389368057251
3,0.8846160769462585,0.9494690895080566,0.3242420256137848,0.8852536678314209,0.953940212726593,0.322946697473526
4,0.9018997550010681,0.9612957239151001,0.2907316982746124,0.8967756032943726,0.9645014405250549,0.30377212166786194
5,0.9089937806129456,0.9654340744018555,0.2763265371322632,0.895055890083313,0.9592689275741577,0.30363190174102783
6,0.914097785949707,0.968550443649292,0.26330384612083435,0.9140154719352722,0.9684153199195862,0.267496258020401
7,0.9199388027191162,0.9711407423019409,0.2540847063064575,0.9155632257461548,0.9688951969146729,0.2651329040527344
8,0.923882007598877,0.9727298021316528,0.24626889824867249,0.9125107526779175,0.967780351638794,0.27839815616607666
9,0.9271618127822876,0.9747992157936096,0.23870886862277985,0.919733464717865,0.9695142507553101,0.25932854413986206
10,0.9286727905273438,0.97608482837677,0.23353196680545807,0.9085984230041504,0.9673312306404114,0.282856822013855
11,0.93197101354599,0.9768655300140381,0.2288922369480133,0.9219690561294556,0.9716169238090515,0.250124454498291
12,0.9326712489128113,0.977918803691864,0.22456814348697662,0.9211521744728088,0.9730356931686401,0.25265851616859436
13,0.9377199411392212,0.9797547459602356,0.21544711291790009,0.9195184707641602,0.9718208312988281,0.2557346522808075
14,0.93865966796875,0.9805038571357727,0.2126888632774353,0.9218400716781616,0.9714089035987854,0.2542974054813385
15,0.9405022859573364,0.9808885455131531,0.20961272716522217,0.9217110872268677,0.9720819592475891,0.25386667251586914
16,0.9417552947998047,0.9819559454917908,0.2057211846113205,0.9220550060272217,0.9711218476295471,0.2520083785057068
17,0.9444085955619812,0.982860803604126,0.19908908009529114,0.8738607168197632,0.9660477042198181,0.3565233647823334
18,0.9454588890075684,0.9832651615142822,0.19761766493320465,0.9154772162437439,0.9680929780006409,0.26854395866394043
19,0.948646605014801,0.98431396484375,0.19195471704006195,0.9205073118209839,0.9693805575370789,0.2592668831348419
20,0.9489598274230957,0.9842981100082397,0.18873272836208344,0.9245055913925171,0.9698637127876282,0.2521696984767914
21,0.9499364495277405,0.9847652316093445,0.1860816925764084,0.9196474552154541,0.9665087461471558,0.2677605152130127
22,0.9522581100463867,0.9853335618972778,0.18289148807525635,0.9228289127349854,0.9705640077590942,0.2561536133289337
23,0.9542297124862671,0.9862751960754395,0.178371399641037,0.9214961528778076,0.9709149599075317,0.2573218047618866
24,0.9551694393157959,0.9864931106567383,0.17559228837490082,0.9141444563865662,0.967606246471405,0.28131526708602905
25,0.9562381505966187,0.986947238445282,0.17322781682014465,0.9130696654319763,0.968826174736023,0.2840152978897095
26,0.9590389132499695,0.9878159165382385,0.1675272285938263,0.9181427359580994,0.9649451971054077,0.28234004974365234
27,0.9597206711769104,0.9878341555595398,0.16722434759140015,0.920722246170044,0.9680235981941223,0.27316713333129883
28,0.9604208469390869,0.9882429242134094,0.16475339233875275,0.9174978733062744,0.9691131114959717,0.2751917243003845
29,0.962152898311615,0.9881975650787354,0.1624699980020523,0.9189595580101013,0.9673628807067871,0.28151845932006836
30,0.9634243249893188,0.9893182516098022,0.15788474678993225,0.9220120310783386,0.9682672023773193,0.27669253945350647
31,0.965451180934906,0.9896838068962097,0.15370774269104004,0.9218830466270447,0.9657731056213379,0.27489835023880005
32,0.9656354188919067,0.9897597432136536,0.1529954969882965,0.9233018159866333,0.9660056829452515,0.2661846876144409
33,0.9664093255996704,0.9897778630256653,0.15126162767410278,0.9101032018661499,0.9663126468658447,0.29450318217277527
34,0.9664829969406128,0.9903280138969421,0.15100784599781036,0.9217970967292786,0.965671956539154,0.27464842796325684
35,0.9677728414535522,0.9904053211212158,0.14769484102725983,0.9191745519638062,0.963158130645752,0.2872086763381958
36,0.9694127440452576,0.9909780621528625,0.14437387883663177,0.9177557826042175,0.9636145234107971,0.28343331813812256
37,0.969689130783081,0.9906180500984192,0.14442570507526398,0.9176698327064514,0.9599611759185791,0.2952211797237396
38,0.9706657528877258,0.9911710619926453,0.1421738713979721,0.9163370728492737,0.965885579586029,0.2941431999206543
39,0.9714395999908447,0.9913056492805481,0.140146404504776,0.920421302318573,0.961796224117279,0.2854773998260498
40,0.9714027643203735,0.9913547039031982,0.13968174159526825,0.9188306331634521,0.960108757019043,0.29051217436790466
41,0.9723424911499023,0.9914635419845581,0.13782931864261627,0.919432520866394,0.9634278416633606,0.2872071862220764
42,0.9737429022789001,0.9914976358413696,0.13560980558395386,0.9117798805236816,0.9539360404014587,0.31593865156173706
43,0.9732638001441956,0.9915550947189331,0.13595564663410187,0.9198194146156311,0.9642040133476257,0.29095038771629333
44,0.9732822179794312,0.9918574690818787,0.13484688103199005,0.9216250777244568,0.9657562971115112,0.28909891843795776
45,0.9750511050224304,0.9920436143875122,0.13219626247882843,0.9179707765579224,0.9621376991271973,0.296343594789505
46,0.976082980632782,0.9921180009841919,0.13006605207920074,0.9225709438323975,0.9642865657806396,0.29125428199768066
47,0.975953996181488,0.9924656748771667,0.12948796153068542,0.9209372401237488,0.965106189250946,0.29201507568359375
48,0.9767094850540161,0.9926486611366272,0.12718427181243896,0.9144454002380371,0.9588951468467712,0.3072616755962372
49,0.9763593673706055,0.9927070736885071,0.12880206108093262,0.909501314163208,0.9597581028938293,0.3324807286262512
